Id,Tweet,Nom
1338962753675997190,"RT @RPCJournal: Be sure to submit your work to the first #RPCJournal Forum on Rhetoric, Politics, and Culture in Perilous Times by tomorrow…",CCCC Feminist Caucus
1338962753223086086,RT @dadakim: Excited to share my @IntOrgJournal article with @fulyafelicity on The Politics of Pandemic Othering. We put #COVID19 in contex…,Caitriona Dowd
1338962748441411584,RT @ProfTimStephens: Treasurer Josh Frydenberg backs inquiry headed by climate sceptic into banks that are reducing their exposure to clima…,Elsa Jade
1338962748215087108,"@KaberleStan @philymac @2ang7 @MOBuckeyes42 @AP_Politics Wow, you've only been on Twitter for a month, and already… https://t.co/AaUH1v4rmo",MbJfMtX
1338962747778691073,"RT @WisePaxCat: OMG, he's even grifting the runoffs!

Trump is pocketing Georgia Senate runoff donations for his PAC, while the GOP candida…",Escape Velocity... sssh I 'neeked out again
1338962742791860225,RT @FredTJoseph: The fact Democrats are now asking people to “unite” with the Trump supporters is exactly what’s wrong with this country an…,Hei
1338962742582145025,"RT @RepLawrence: I could not be more proud of the selection to have @PeteButtigieg lead the DOT. From one mayor to another, brighter days a…",Theresa Rose 🐝
1338962739121762312,RT @kylegriffin1: Reminder: Trump said in November that he'd leave office if the Electoral College voted for Biden. https://t.co/qSpGrS0NKA,@4thViv
1338962738660274176,"Since ya, basing your politics solely on opposition. Can lead you down roads into accepting ppl like tucker or jimm… https://t.co/IB6sDqTJ5m",Mx. Daemonia (Snakes of Despair)
1338962737007878147,"Finally Found out what normal ppl call politics not based on spite. “oppositional defiance”, which is a lot better… https://t.co/bRKeaGLwdd",Mx. Daemonia (Snakes of Despair)
1338962736252735489,RT @FredTJoseph: The fact Democrats are now asking people to “unite” with the Trump supporters is exactly what’s wrong with this country an…,🐅🌗Kyn'Elwynn🌓♑️
1338962734638125057,"RT @USATODAY: ""The Electoral College vote (Monday) makes clear that Joe Biden is now President-Elect,"" Sen. Rob Portman, R-Ohio, said in a…",BillSchacht
1338962734323441665,"Virginians, Amanda Chase is like 129 Republicans that signed the bogus Texas Bill. she wants POTUS to declare marti… https://t.co/okSrXeAxFp",gcostantino
1338962734059294722,Republican Executive Committee congratulates ⁦@DadePhelan⁩ presumed Speaker of the TX House in a vote 57-6!  https://t.co/oQnqNpXUtt,David Covey
1338962732352229376,RT @nytimes: President-elect Joe Biden will nominate Pete Buttigieg to lead the Department of Transportation. If he is confirmed by the Sen…,Z
1338962729344905223,"RT @uk_domain_names: ""MPs may not vote on any Brexit deal until next year, after it has come into force, Jacob Rees-Mogg has suggested.""

G…",morag watson
1338962728711565316,"RT @laurenboebert: The Democrats, led by Nancy Pelosi, are now admitting that they held up COVID-19 relief to spite the President.

They pl…",Jamberina
1338962728317120512,TL asleep? If bilawal bhutto wasn’t in politics i suspect le dr would’ve enjoyed his company. Looks shugali..,toors
1338962726974996481,@Jandrade0112 @josh_posts @tiredgenerally @RealBrettDavis @calebrn01v2 @Shane_G_Warren These are all broadly reason… https://t.co/iOmun4HOsS,War on the Holidays HQ 🚫👥
1338962725846863872,RT @PhillDKline: The error rate detailed in this report has implications for every state where we have litigation. This joins with other co…,Deplorable Monica
1338962725834256385,RT @BernardKerik: Amistad: 'Bombshell' Antrim Audit May Impact 5 Swing States With Dominion https://t.co/AmK62QmwGm,Lorky
1338962725586743312,"RT @CamillaTominey: Why #BorisJohnson can’t cancel #Christmas #coronavirus
https://t.co/RSo8AVhwMZ",The Telegraph
1338962724202614787,RT @CNNPolitics: Sen. Mitt Romney spoke to President-elect Joe Biden and congratulated him https://t.co/4JNr8Xlfu8 https://t.co/l0SvqOMPUX,DrNKeiserEdD
1338962722579509248,My politics in four pictures https://t.co/FsUZ4rLoNX,Ethan Bernstein
1338962721686089729,RT @CNNPolitics: Sen. Mitt Romney spoke to President-elect Joe Biden and congratulated him https://t.co/4JNr8Xlfu8 https://t.co/l0SvqOMPUX,Gregory Parks JD/PhD
1338962721669345285,"Are you sick of this hot air government?

First they took credit for the wind turbines @LibDems @EdwardJDavey order… https://t.co/Q4xpp2eCzu",Jed Marson LibDem Worcs County Council Candidate
1338962721149054981,@deniseshrivell @Matt_KeanMP Very disappointing Matt’s loyalty to party overrides his fight against climate change.… https://t.co/9ifHAgQsDN,Sue-Ellen Smith
1338962720394244100,"RT @MSNBC: President-elect Biden to nominate Pete Buttigieg, his one-time Democratic primary rival, to lead the Dept. of Transportation, 3…",Wanda
1338962719773437952,RT @FredTJoseph: The fact Democrats are now asking people to “unite” with the Trump supporters is exactly what’s wrong with this country an…,✨EliCats✨@ COMMISSIONS!!🎉🎊
1338962719660273666,politics in Washington is a matter of the access you can buy to get legislation &amp; favors &amp; favorable treatment from… https://t.co/RlwzVyJmMR,President-Elect SG
1338962719312146433,RT @StevePeers: UK drops push for renationalising of fishing vessels in Brexit talks https://t.co/1x1YY8phnY,Alfred Wickens
1338962718666018816,RT @DrArenaJr: @HotepJesus @Jidenna 🔥 🔥 🔥 He nailed it. People don’t realize how imbedded rules for radicals is in  leftist politics. It’s…,Horseshoe Valley
1338962717768515584,"RT @StephenJonesMP: THIS IS ACTUALLY HAPPENING:

Josh Frydenburg introduces a Bill to axe Australia’s Responsible Lending Laws.

THEN  he a…",💧🔥🐨🦠😷HeleneBlanchard
1338962715822321664,RT @GasPriceWizard: MSM provides cover for a misleading policy that DOESN’T shield Cdns from cost effects of an obscenely high carbon tax |…,Jonah Jameson
1338962715218485248,RT @snb19692: There are many fronts to attack &amp; bring down this corrupt government of charlatans.We need a credible alliance of opposition…,DrColinW🔶#Rejoin #Article49 #BlackLivesMatter
1338962714539003911,RT @MrDNicholson: Have thoroughly enjoyed reading “Despised” by @PaulEmbery A lot  of the book represents most of the politics that my dad…,AsaltoJusticia #Spexit #Soberania
1338962714215903232,"RT @merica: Joe Biden will nominate Pete Buttigieg to be his transportation secretary, sources familiar with the matter tell CNN, elevating…",Kim Davis
1338962714044076032,"@natttgeo Sadly, that's starting to change. Look at the irrational influence Twitter mobs have on everything from p… https://t.co/AdOgzcOKxl",Return to Reason
1338962713108598785,"RT @Convolutedname: It's awesome that people who are supposed smart politics knowers, can only understand it through fandom.",Joe Inglish
1338962712630616066,"RT @joncoopertweets: President-elect Joe Biden will nominate Pete Buttigieg to be his transportation secretary, elevating him to a top fede…",SRO
1338962712462675971,RT @HarounRashid2: Sheikh Rasheed &amp; Firdous Ashiq Awan shud be given a TV show “In Conversation.” They talk freely on politics and life in…,عاصم شاه
1338962711133249536,"... the biggest lie in American politics: 
 ""We don’t have the money for that.""
 Anyone old enough to remember when… https://t.co/kr23Ttk3da",Criscee 😷
1338962709006708736,RT @CNN: First lady Melania Trump broke stated mask policy at Children's National Hospital Tuesday when she removed her mask to read a holi…,tommy reeves
1338962707630972928,RT @ulxma: Politics is bigger than good intentions. Even the most well-intentioned person can collapse into a monstrous nature where there…,iheanyi ngozi ada
1338962706120978437,"@andreajof We've many flip floppers here in #Canada as well, in all walks of life. They cause damage where ever the… https://t.co/lokv6yyeGi",John Zwicker
1338962704632045568,"RT @brexit_sham: Carry on Brexit - Jacob Rees-Mogg - ""MPs may not vote on any Brexit deal until after it has come into force.""
https://t.co…",Grant White
1338962702169907202,RT @BestForBritain: “This is an attack on democracy. The Conservative Party has changed. It's not what I joined – it seems more like an Eng…,MoleyJan
1338962701591195650,RT @DaShaunLH: Lizzo has never positioned herself as a fat liberationist. she has always been a Black woman who was also fat and therefore…,ㅂ
1338962701326938118,RT @ClareGS87: Sources in #19CReligionLitSoc ‘Disbelief and New Beliefs’ trace how religious &amp; irreligious views proliferated as C19 develo…,Mary Going
1338962700299341825,RT @BeijingPalmer: remember how Elaine Chao's conversations with Chinese officials in Beijing on behalf of her family shipping business so…,Patrick George
1338962700114808833,RT @JolyonMaugham: He got a 45% pay rise whilst lowly public servants got a pay freeze. One rule for them and another for you. https://t.co…,graeme galloway
1338962698785218561,RT @SalamandersuitE: Honestly I question people who keep updated with politics and arent on the verge of a mental breakdown,Daniellezbub
1338962698483208193,"RT @TheOnion: ‘You’re A Piece Of Shit And I Hope Everyone Like You Dies,’ Says Biden To Democratic Voter In Stirring Call For Party Unity h…",🔥
1338962697329680384,"RT @ThisWeekABC: NEW: Biden is expected to name former 2020 rival and South Bend Mayor, Pete Buttigieg to head the Department of Transporta…",NotComey
1338962696935452673,RT @StevePeers: UK drops push for renationalising of fishing vessels in Brexit talks https://t.co/1x1YY8phnY,Martyn Pugh #StayHomeSaveLives
1338962695094116354,RT @ThisWeekABC: Donald Trump's namesake company is invoking attorney-client privilege in an attempt to shield certain documents from the N…,NotComey
1338962694435725312,RT @CNNPolitics: JUST IN: Vice President Pence likely to get the coronavirus vaccine by Friday https://t.co/ZvKwrNj7fw https://t.co/aY1JIb9…,RUTH ELLA OWENS
1338962694402093057,"Along with his business immunity?

McConnell says Senate will not leave until Covid aid is passed https://t.co/X1hXaLied8",JLee #takebackthevote #shoofly
1338962693856899073,RT @danpfeiffer: Anyone applauding Mitch McConnell for accepting the results of an election decided a month ago should not be covering or c…,🌈Brother Mark 🌊
1338962692074336260,RT @snb19692: There are many fronts to attack &amp; bring down this corrupt government of charlatans.We need a credible alliance of opposition…,tony pickett #FBPE
1338962690887340035,RT @BrexitHome: Michael Gove hits out at SNP over £200m Brexit cash row – 'Should be accountable!' https://t.co/V7s1z8xdvq,Esther Ecaat Simpson
1338962690094616580,Trump support coming out from under rocks.                            Arizona judge scraps election fraud lawsuit i… https://t.co/dYwa1HX6Fa,Pat Leary
1338962689939415040,"@felres_ @Exceptionalboi @TF2Plus I don't think that's an issue of misunderstanding, I just think clickbait title a… https://t.co/dtZlad9vZq",HoovyTube
1338962689515638784,"RT @jsolomonReports: Wisconsin Supreme Court rules state erred by giving blanket exemption to voter ID rules during COVID | Just The News
h…",Keoni Gohan
1338962689347956743,"RT @davidschneider: WHAT THERE WASN'T MONEY FOR:
Feeding hungry kids
Proper pay for nurses/care workers
Pay rise for public sector workers…",Claire
1338962688160960513,"RT @SenMarkey: Many of the 1 million MA residents experiencing food insecurity during the pandemic rely on the Food Box program, but USDA i…",Max 🐕 (Hope Lives)
1338962687796056069,RT @snb19692: There are many fronts to attack &amp; bring down this corrupt government of charlatans.We need a credible alliance of opposition…,David Edwards
1338962686827257856,RT @DrPoorman: @CanadianKayMD Well guess what? Everything we do is dominated by the politics of inertia and chaos. We can choose to underst…,Ramya Sampath
1338962685849812992,"@AP_Politics 🍁McConnell stated 'The Electoral Collage has spoken',
 as if they were to convey anything other than w… https://t.co/wcNOE9Lmtq",MrGillhoolee
1338962685677985793,"RT @RiegerReport: ""Rather than revealing…even isolated fraud, the effort by Trump’s legal team has so far done the opposite: It’s affirmed…",Greg Corwin
1338962683194994689,RT @SPIRALlZE: unironically love when people just lie. like not about stuff that matters like politics or serious issues but when people ar…,grande the surface
1338962681664053259,"RT @wesrap: TX presidential electors cast all 38 votes for Trump &amp; Pence... they also voted to ""condemn"" SCOTUS tossing out TX election law…",Pamela Kirk
1338962681030717441,RT @danpfeiffer: Anyone applauding Mitch McConnell for accepting the results of an election decided a month ago should not be covering or c…,Liulfo olmedo
1338962680800022529,RT @PhillDKline: The error rate detailed in this report has implications for every state where we have litigation. This joins with other co…,Doug Ross 🇺🇸
